Name,Rating,Review,Specification
"HP OMEN 15 Ryzen 7 Pro 4800H, 16GB RAM DDR4, 1TB SSD, GTX 1660Ti 6GB DDR6, 15.6"" FHD 144Hz, BACKLIT KEYBOARDB SSD",0,0,Brand No Brand SKU 128237426_NP-1035387522 storage_capacity_new 1TB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows Generation Not Specified Processor Ryzen 7
Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 8 GB DDR5 /1TB M.2 PCIe 3.0 NVMe/ 15.6 inch FHD 300Hz display Adaptive-Sync,0,0,Brand No Brand SKU 123950480_NP-1033628853 storage_capacity_new 1TB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows Generation 12th Processor Intel Core i7
"MSI Modern 14 B11MOU, Tiger lake Core i5-1155G7 Processor, 8GB 3200MHz Ram, 512GB NVME SSD, 14.0"" FHD (1920x1080), IPS 45% NTSC, Narrow Bezel",0,0,Brand No Brand SKU 110671850_NP-1030014009 RAM Memory 8GB Graphic Card AMD Radeon Operating System Windows 10 Generation 11th storage_capacity_new 512GB Touch Pad Not Specified
Lenovo LOQ I5 13th Gen 16GB Ram 512GB SSD RTX 2050 15.6 FHD,0,0,Brand No Brand SKU 130109523_NP-1038003345 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i5 Generation 13th
Acer Nitro V i5 13th Gen 16gb Ram 512gb SSD RTX 3050 6gb 144hz FHD,0,0,Brand No Brand SKU 130110432_NP-1038004090 CPU Speed (GHz) 4-5 Ghz Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Octa Core Camera Front (Megapixels) Below 5 MP RAM Memory 16GB Touch Pad Yes Input Output ports HDMI AC Adapter Yes Graphic Card NVIDIA GeForce RTX Battery Life 1-5 Hour storage_capacity_new 512GB Processor Intel Core i5 Storage Type Graphics memory
"MSI Leopard GP66 11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 8GB / 15.6""FHD 240Hz",0,0,Brand No Brand SKU 128490131_NP-1035975937 Display Size 15.6 Inch RAM Memory 16GB storage_capacity_new 1TB Processor Intel Core i7 Operating System Windows 10 Generation 11th
"MSI Katana 15 B13VEK 2023 i7 13TH GEN / RTX 4050 / 16GB RAM / 1TB SSD / 16"" 144Hz FHD display / 2 Year Warranty",0,0,
Acer Nitro V15 I5 13th |8GB|512GB|NVDIA RTX-3050 |6GB|144Hrz Display,0,0,Brand No Brand SKU 129413417_NP-1037401662 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 13th CPU Speed (GHz) 4 Wireless Connectivity WIFI + Bluetooth CPU Cores Hexa Core Camera Front (Megapixels) 6-10 MP Model No. V 15 Touch Pad Yes Input Output ports USB 3.0 AC Adapter Yes Graphic Card NVIDIA GeForce RTX Battery Life 1-5 Hour Storage Type SSD Touch No Graphics memory 6GB Warranty Policy EN Except 1 years
Acer Nitro 5 Gaming With Intel i7 11th Processor 15.6 Inch FHD 144Hz Display 8GB RAM 512GB ROM,0,0,Brand No Brand SKU 128221784_NP-1035359798 storage_capacity_new 512GB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows Generation 11th Processor Intel Core i7 CPU Cores Quad Core
LEVEL51 GG Gaming Laptop i7 11800H RTX 3060 16GB 500GB Windows 10 pro 15.6 144Hz Display,0,0,Brand No Brand SKU 112704863_NP-1030544016 RAM Memory 16GB Operating System Windows 10 Generation 11th storage_capacity_new 500GB Display Size 15.6 Inch Processor Intel Core i7
"MSI Modern 15 A11MU, 11th Gen Core i7-1195G Processor, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS 72% , 100% SRGB, Narrow Bezel , Full Size Keyboard, Genuine Windows 10",0,0,Brand No Brand SKU 110685200_NP-1030006127
"ASUS TUF Gaming A15 2023 FA507XU | AMD Ryzen 9 - 7940HS Processor | 16GB RAM | 1TB SSD | NVIDIA RTX 4050 Graphics | 15.6"" FHD 144Hz Display | 2 years warranty | Black | Gaming Laptop | Asus TUF",0,0,
"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display",0,0,Brand No Brand SKU 128005487_NP-1035056415 storage_capacity_new 512GB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows Processor Intel Generation 11th CPU Cores Not Specified
"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",0,0,Brand No Brand SKU 120369066_NP-1032859397 Display Size 15.6 Inch Operating System Windows 10 RAM Memory 8GB storage_capacity_new 512GB Processor Quad Core Generation 10th
Acer Nitro 5 AMD Ryzen 7 6800H RTX 3060 16GB 512 GB 15.6’’ FHD 144Hz Display Gaming Laptop,0,0,Brand No Brand SKU 119571282_NP-1032727005 RAM Memory 16GB Operating System Windows Generation Not Specified storage_capacity_new 512GB Display Size 15.6 Inch Processor Ryzen 7
"Asus ROG ZEPHYRUS G14 GAMING AMD Ryzen R9 5900HS 1TB SSD, 16GB RAM, 14″ FHD 144Hz, RTX 3060 6GB Windows 10",0,0,Brand No Brand SKU 115716470_NP-1031658067 storage_capacity_new 1TB RAM Memory 16GB Display Size 14 Inch Operating System Windows 10 Processor AMD Generation Not Specified
MSI Modern 14 - B5M,0,0,Brand No Brand SKU 110518355_NP-1029963212 RAM Memory Not Specified Operating System Windows Generation Not Specified storage_capacity_new 512GB Display Size Not Specified Processor Ryzen 5
"AMD Ryzen™ 7 7840HS, 16""WQXGA IPS SlimBezel 165Hz DDS, SO16GBV56 Memory, 1024GB PCIe NVMe SED SSD, NVIDIA® GeForce RTX™ 4050, Win 11 SL, 2 years, black colo",0,0,Brand No Brand SKU 130148533_NP-1038048984 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 1TB Processor AMD Generation 13th
Acer Aspire 5 15 (13th Gen Intel Core i5-1335U Processor | 8GB DDR4 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD IPS Display,0,0,Brand No Brand SKU 129572764_NP-1037505184 Display Size 15.6 Inch Operating System Not Specified RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 13th Warranty Policy EN No warranty if burn or damage
ASUS ROG Strix G15 Ryzen 7 6800H 15.6″ WQHD 165Hz 16GB RAM 1TB SSD RTX 3060 6GB,0,0,Brand No Brand SKU 128492328_NP-1036002309 CPU Speed (GHz) 4-5 Ghz Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Hexa Core Camera Front (Megapixels) Below 5 MP RAM Memory 16GB Touch Pad Yes Input Output ports HDMI AC Adapter Yes Graphic Card NVIDIA GeForce RTX Battery Life 1-5 Hour storage_capacity_new 1TB Processor AMD Storage Type SSD Graphics memory 6GB
"Acer Aspire 3 2021 i5 11Th Gen / 8GB RAM / 1TB HDD / 256GB SSD / NVIDIA MX350 2GB / 15.6"" FHD Display",0,0,Brand No Brand SKU 127997852_NP-1035039714 storage_capacity_new 1TB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows Generation 11th Processor Intel Core i5
"HP Victus 15 Ryzen 7 5800H 16 GB RAM 512 GB SSD RTX 3050Ti 15.6"" FHD 144Hz",0,0,Brand No Brand SKU 128949077_NP-1036883922 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor AMD Generation 12th
"Lenovo IdeaPad 5 Pro Ryzen 7 6800HS 16GB RAM 1TB SSD RTX 3050ti 16"" 2.5K (2880x1800) display",0,0,Brand No Brand SKU 128949075_NP-1036893408 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 1TB Processor AMD Generation 13th
"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus",0,0,Brand No Brand SKU 128941717_NP-1036909259 Display Size 15.6 Inch Operating System Windows 10 RAM Memory 16GB storage_capacity_new 512GB Processor Ryzen 7 Generation Not Specified
"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11",0,0,Brand No Brand SKU 128928252_NP-1036873096 Display Size 15.6 Inch Operating System Windows CPU Cores Not Specified RAM Memory 8GB storage_capacity_new 512GB Processor Ryzen 5 Hexa Core Generation 13th
HP Victus 16 QHD 240Hz AMD Ryzen 7-7840HS 16GB RAM 512GB SSD RTX 4060 8GB Win 11,0,0,Brand No Brand SKU 128496651_NP-1036027034 Wireless Connectivity WIFI + Bluetooth Display Size Not Specified Operating System Windows CPU Cores Octa Core Camera Front (Megapixels) Below 5 MP RAM Memory 16GB Touch Pad Yes Input Output ports HDMI AC Adapter Yes Graphic Card NVIDIA GeForce RTX Battery Life 1-5 Hour storage_capacity_new 512GB Processor AMD Storage Type SSD Graphics memory 8GB & Up Generation 13th
"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard",0,0,Brand No Brand SKU 127997895_NP-1035050385 RAM Memory 8GB Operating System Windows 10 Generation 10th CPU Cores Not Specified storage_capacity_new 256GB Storage Type SSD Display Size 15.6 Inch Wireless Connectivity WIFI + Bluetooth Graphics memory 4GB Processor Intel Core i5
"HP Victus 15 Core i5 13th Gen Intel 13420H /NVidia RTX 3050 6GB Graphics /8GB RAM/512GB SSD/15.6"" 144Hrz/Backlit Keyboard/Win 11",0,0,Brand No Brand SKU 128930079_NP-1036848673 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 13th
"Acer Predator Helios 300 2023 i9 13th Gen / RTX 4080 / 16GB RAM / 1TB SSD / 16"" WQXGA 240Hz display / 2 Year Warranty",0,0,
GF63 Thin 11UC with Intel 11th Generation Core i5-11400H,0,0,Brand No Brand SKU 109982932_NP-1029788035 RAM Memory 8GB Graphic Card NVIDIA Operating System Windows 10 Generation 11th storage_capacity_new 512GB Touch Pad Not Specified Display Size 15.6 Inch Graphics memory Not Specified Processor Intel
"ASUS TUF Gaming A15 FA506NF - 7TH, RYZEN 5 7535HS, 8, 512 GB G4 NVMe SSD, 15.6 FHD IPS 144 Hz, RTX 2050 4G, BACKLIT KB, Genuine Windows 11",0,0,Brand No Brand SKU 130089029_NP-1037985080 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Ryzen 5 Generation Not Specified
Lenovo LEGION PRO 5 Intel i7-13700HX 13th Gen 16GB RAM 512GB SSD 16″ WQXGA (2560×1600) IPS 165Hz RTX 4060 8G Laptop,0,0,
"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5-13420 H Processor (Windows 11 Home/ 8 (1*8) GB/ 512 GB SSD/ NVIDIA GeForce Graphics) A515-58GM, 39.6 cm (15.6"") Full HD Display, 1.78 KG, Steel Gray",0,0,Brand No Brand SKU 129650537_NP-1037549281 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 13th
"HP Omen 16 2021 i7 11800H 8 Core | RTX 3060 | 16GB RAM | 512GGB SSD | 16.1"" QHD 165Hz Display",0,0,Brand No Brand SKU 129450757_NP-1037440531 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i7 Generation 11th
"Acer Predator Helios Neo 16 / i7 13th Gen / RTX 4060 / 16GB RAM / 1TB SSD / 16"" 165Hz Display",0,0,Brand No Brand SKU 128487163_NP-1035976835 Display Size Not Specified RAM Memory 16GB storage_capacity_new 1TB Processor Intel Core i7 Operating System Windows Generation 13th
"Asus Rog Zephyrus M15 (Gu502Lu-Bi7N4) Gaming Laptop, 15.6"" Fhd Display, Intel Core I7-10750H Upto 5.0Ghz,16Gb Ram,512Gb Nvme,Nvidia Geforce Gtx 1660Ti",0,0,Brand No Brand SKU 128234636_NP-1035388316 storage_capacity_new 512GB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows Processor Intel Core i7 Generation 10th
Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i9 \ Windows 11 Home \ 16 GB RAM \ 1 TB SSD \ NVIDIA GeForce RTX 4080 y,0,0,
"Lenovo ThinkPad X1 Carbon 2020 i5 10th Gen / 16GB RAM / 512GB SSD / 14"" FHD",0,0,Brand No Brand SKU 120369113_NP-1032859399 Display Size 14 Inch Operating System Windows 10 RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i5 Generation 10th
"Dell G5 15 G5500 2020 i7 10th Gen / 16GB RAM / 512GB SSD / RTX 2060 6GB / 15.6"" FHD 144Hz Display",0,0,Brand No Brand SKU 128234637_NP-1035389224 storage_capacity_new 512GB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows Generation 10th Processor Intel Core i7
Acer Nitro 5 2021 i7-11800H 10th Gen 8GB RAM 512GB SSD NVIDA GeForce GT 1650 4GB Memory GDDR6 15.6’’ FHD 144Hz Display Gaming Laptop,0,0,Brand No Brand SKU 119534325_NP-1032711762 storage_capacity_new 512GB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows 10 Processor Intel Core i7 Generation 11th
Asus TUF F15 / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6’’ FHD 144Hz Display,0,0,
"Acer Aspire 5 15 2023 13th Gen i7 | 8GB RAM | 512GB SSD | 15.6"" FHD Display | 2 Year Warranty",0,0,Brand No Brand SKU 129909032_NP-1037764089 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i7 Generation 13th
ASUS Creator Q530 Intel i7 13th Gen 16GB RAM 512GB SSD 15.6″ OLED RTX™ 3050 6GB Laptop,0,0,
"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard",0,0,Brand No Brand SKU 128898017_NP-1036788535 Display Size 15.6 Inch Operating System DOS RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i7 Generation 13th
Lenovo Legion 5 Ryzen 7 5800h 16gb Ram Rtx 3060 6gb,0,0,Brand No Brand SKU 118182420_NP-1032393698 storage_capacity_new 512GB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows Generation 11th Processor AMD
Lenovo Legion 5 2023 AMD R7 7735HS,0,0,Brand No Brand SKU 129449641_NP-1037438472 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor AMD Generation Not Specified
"HP VICTUS 15-FB1013 GAMING AMD Ryzen™ 5 7535HS 512GB SSD 8GB RAM 15.6"" (1920x1080) 144Hz WIN11 NVIDIA® RTX 2050 4096MB MICA Backlit Keyboard",0,0,Brand No Brand SKU 129158311_NP-1037176528
ASUS TUF GAMING F15 i5-11400H 11th GEN 8GB Ram 512GB SSD Nvidia RTX 2050 4GB Graphics 15.6 FHD Display,0,0,Brand No Brand SKU 129157007_NP-1037164936 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 11th
"Acer Nitro 5 12th i5-12500H Processor - 16GB DDR4 RAM- 512GB NVMe SSD - NVIDIA RTX 3050Ti 4GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard",0,0,Brand No Brand SKU 128839886_NP-1036784721 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i5 Generation 12th
HP Victus Gaming With Ryzen 7 5800H Processor 15.6 Inch FHD 144Hz Display 16GB RAM 512GB ROM,0,0,Brand No Brand SKU 128233009_NP-1035362650 storage_capacity_new 512GB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows Generation Not Specified Processor Ryzen 7 CPU Cores Not Specified
Acer Predator Helios 300 / i7 11Gen / RTX 3060/ 16GB Ram /1 TB SSD/15.6 inch QHD 165Hz Display,0,0,Brand No Brand SKU 129702482_NP-1037565980 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 1TB Processor Intel Core i7 Generation 11th CPU Speed (GHz) 4-5 Ghz Wireless Connectivity WIFI + Bluetooth CPU Cores Deca Core Camera Front (Megapixels) 11-15 MP Model No. Helios 300 Touch Pad Yes Input Output ports USB 3.0 AC Adapter Yes Battery Life 1-5 Hour Storage Type SSD Touch No Graphics memory 6GB Warranty Policy EN Except Physical warranty
Acer Nitro 5 AN515-58 Intel Core i7-12700H Processor 16GB DDR4 RAM and 512GB SSD storage 4GB NVIDIA GeForce RTX 3050 Graphic Card with dedicated memory,0,0,Brand No Brand SKU 129684039_NP-1037565047 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i7 Generation 12th
"Dell G5 2021 G5510 i5 10th Gen / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" 120Hz FHD Display",0,0,Brand No Brand SKU 128240419_NP-1035388357 storage_capacity_new 256GB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows Processor Intel Core i5 Generation 10th
"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display",0,0,
"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display",0,0,
"Dell Gaming -3590 G3 / 10th Gen Core i5-10300H / 8GB / 512GB SSD /Windows 10/4GB NVIDIA 1650 Graphics), Black /15.6-inch",0,0,Brand No Brand SKU 125217440_NP-1033989949 Generation 10th Processor Intel Core i5 RAM Memory 8GB Operating System Windows 10 storage_capacity_new 512GB Display Size 15.6 Inch
"Asus ROG Strix G16 2023 G614JV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Bagpack / Mouse",0,0,Brand No Brand SKU 128949470_NP-1036906610 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 1TB Processor Intel Core i7 Generation 13th
"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display",0,0,Brand No Brand SKU 128203322_NP-1035325154 storage_capacity_new 1TB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows
"Acer Nitro 5 2021 I5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD",0,0,Brand No Brand SKU 123292077_NP-1033499207 Display Size 15.6 Inch Operating System Windows CPU Cores Single Core RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 11th
"ASUS ROG Zephyrus G15 Asus Rog Zephyrus G15 Amd Ryzen 9 5900Hs, 16Gb Ram, 1Tb Nvme Ssd, Rtx 3070 8Gb, 15.6″ Qhd 165Hz, Windows 10AMD Ryzen 9 5900HS, 16GB RAM, 1TB NVMe SSD, RTX 3070 8GB, 15.6″ QHD 165Hz, Windows 10",0,0,Brand No Brand SKU 115708887_NP-1031648316 storage_capacity_new 1TB RAM Memory 16GB Display Size 15.6 Inch Operating System Windows 10 Processor AMD Generation Not Specified
Dell Alienware M15 R6 i7 11800H 32GB RAM 1TB NVMe SSD RTX 3070 GDDR6 QHD Display With 240Hz,0,0,Brand No Brand SKU 128948169_NP-1036893265 Display Size 15.6 Inch Operating System Windows RAM Memory 32GB storage_capacity_new 1TB Processor Intel Core i7 Generation 11th
"ASUS TUF Gaming F15-FX506HM / i5 11th Gen 11400H /Nvidia Rtx 3060 6GB / 8GB RAM / 512GB SSD / 15.6"" IPS 144Hz",0,0,Brand No Brand SKU 128941699_NP-1036907308 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 512GB Processor Intel Core i5 Generation 11th
"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard",0,0,Brand No Brand SKU 129890474_NP-1037764027 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i7 Generation 13th
"Acer Nitro 5 i5 12th Gen 16GB RAM 512GB SSD RTX 3050 Ti 15.6"" FHD 144Hz",0,0,Brand No Brand SKU 128490134_NP-1035977810 Display Size 15.6 Inch RAM Memory 16GB storage_capacity_new 512GB Processor Intel Core i5 Operating System Windows Generation 12th
"MSI Leopard GP76-11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 - 8GB / 17.3"" QHD 165Hz Display",0,0,Brand No Brand SKU 128488207_NP-1035974939 Display Size 17.3 Inch RAM Memory 16GB storage_capacity_new 1TB Processor Intel Core i7 Operating System Windows 10 Generation 11th
Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3050ti / 8GB RAM / 512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard,0,0,
HP Omen 16 Gaming Laptop i7-11th Gen NVIDIA GeForce RTX 3060 GPU 6GB 16GB DDR4 512 SSD 16.1 inch QHD IPS Display,0,0,Brand No Brand SKU 116556187_NP-1031894125 Battery Life 1-5 Hour Graphic Card NVIDIA GeForce RTX RAM Memory 16GB Operating System Windows Generation 11th CPU Cores Octa Core storage_capacity_new 512GB Touch Yes Storage Type SSD Touch Pad Yes CPU Speed (GHz) 3-4Ghz Display Size Not Specified Wireless Connectivity WIFI + Bluetooth AC Adapter Yes Graphics memory 8GB & Up Processor Intel Core i7 Model No. HP Omen 16
Lenovo LOQ 15 Intel Core i5 13420H RTX 3050 6GB Graphics – 8GB DDR5 RAM – 1TB NVMe SSD – 15.6″ FHD 144Hz Display – Windows 11 Home,0,0,Brand No Brand SKU 129862694_NP-1037714343 Display Size 15.6 Inch Operating System Windows RAM Memory 8GB storage_capacity_new 1TB Processor Intel Core i5 Generation 13th
Lenovo Legion Slim 5 2023 13th gen Intel core i7/ RTX 4060 8 GB / 16 GB DDR5 RAM /1TB Gen 4 SSD / 16” WQXGA Display / 165Hz Refresh Rate,0,0,Brand No Brand SKU 128927778_NP-1036883453 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 1TB Processor Intel Core i7 Generation 13th
"MSI Prestige 16 Studio A13V i7 13TH GEN / NVIDIA RTX 4050 / 16GB RAM / 1TB SSD / 16"" 165Hz QHD / 2 Year Warranty",0,0,
Lenovo Legion 5 Ryzen 7 5800h RTX 1350TI 4GB Graphics 8gb Ram 512GB NVMe SSD,0,0,Brand No Brand SKU 120231614_NP-1032838486 storage_capacity_new 512GB RAM Memory 8GB Display Size 15.6 Inch Operating System Windows Processor Ryzen 7 Generation Not Specified
"Asus Rog Strix Gaming Laptop 8 GB RAM 512 GB SSD 15.6""",0,0,
Acer Nitro V Gaming Intel i5 13th Gen RTX™ 4050 6GB 8GB RAM 512GB SSD 15.6″ 144Hz Laptop,0,0,
Lenovo New Loq Gaming Laptop 2023 | Amd Ryzen™ 5 7640Hs | Nvidia Geforce Rtx 3050 6Gb | 15.6″ Fhd 60Hz Display| 16Gb Ddr5 Ram| 512Gb Pcie Ssd,0,0,Brand No Brand SKU 128941134_NP-1036887724 Display Size 15.6 Inch Operating System Windows RAM Memory 16GB storage_capacity_new 512GB Processor Ryzen 5 Generation 13th
"ASUS TUF Gaming F15 i7 12th Gen, 16GB RAM 1TB SSD RTX 4070 8GB 15.6″144Hz FHD",0,0,Brand No Brand SKU 128495654_NP-1036028001 CPU Speed (GHz) 4-5 Ghz Wireless Connectivity WIFI + Bluetooth Display Size 15.6 Inch Operating System Windows CPU Cores Octa Core Camera Front (Megapixels) Below 5 MP RAM Memory 16GB Touch Pad Yes Input Output ports HDMI AC Adapter Yes Graphic Card NVIDIA GeForce RTX Battery Life 1-5 Hour storage_capacity_new 1TB Processor Intel Core i7 Storage Type SSD Graphics memory 8GB & Up Generation
